JVM,Version,VM,OS,Architecture,Distribution,Packaging,JavaFX,JCK,Free,License,Maintained,Supported,Link
Oracle JDK,9,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,Solaris,SPARC-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,10,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,Solaris,SPARC-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,10,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase10-downloads.html
Oracle JDK,11,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,2026-09,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,11,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Development/Personal,OTN License,2026-09,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,11,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Development/Personal,OTN License,2026-09,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,11,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,2026-09,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,11,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Development/Personal,OTN License,2026-09,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,11,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Development/Personal,OTN License,2026-09,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,11,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Development/Personal,OTN License,2026-09,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,11,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,2026-09,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,12,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase12-5440181.html
Oracle JDK,12,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase12-5440181.html
Oracle JDK,12,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase12-5440181.html
Oracle JDK,12,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase12-5440181.html
Oracle JDK,12,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase12-5440181.html
Oracle JDK,12,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase12-5440181.html
Oracle JDK,12,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase12-5440181.html
Oracle JDK,13,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,13,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,13,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,13,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,13,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,13,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,13,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Development/Personal,OTN License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,14,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,14,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,14,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,14,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,14,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,14,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,14,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,15,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,15,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,15,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,15,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,15,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,15,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,15,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Development/Personal,OTN License,No,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle OpenJDK,7,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/7
Oracle OpenJDK,7,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/7
Oracle OpenJDK,7,HotSpot,Windows,i586,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/7
Oracle OpenJDK,8,HotSpot,Linux,i586,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Linux,i586,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Linux,i586,JRE (compact 1),Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Linux,i586,JRE (compact 1),Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Linux,i586,JRE (compact 2),Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Linux,i586,JRE (compact 2),Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Linux,i586,JRE (compact 3),Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Linux,i586,JRE (compact 3),Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,8,HotSpot,Windows,i586,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/8
Oracle OpenJDK,9,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/9
Oracle OpenJDK,9,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/9
Oracle OpenJDK,9,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/9
Oracle OpenJDK,10,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/10
Oracle OpenJDK,10,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/10
Oracle OpenJDK,10,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://jdk.java.net/java-se-ri/10
Oracle OpenJDK,11,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/11
Oracle OpenJDK,11,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/11
Oracle OpenJDK,12,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/12
Oracle OpenJDK,12,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/12
Oracle OpenJDK,13,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/13
Oracle OpenJDK,13,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://jdk.java.net/java-se-ri/13
Oracle OpenJDK,14,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2020-09,No,https://jdk.java.net/14/
Oracle OpenJDK,14,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2020-09,No,https://jdk.java.net/14/
Oracle OpenJDK,14,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2020-09,No,https://jdk.java.net/14/
Oracle OpenJDK,14,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2020-09,No,https://jdk.java.net/14/
Oracle OpenJDK,15,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://jdk.java.net/15/
Oracle OpenJDK,15,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://jdk.java.net/15/
Oracle OpenJDK,15,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://jdk.java.net/15/
Oracle OpenJDK,16,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-09,No,https://jdk.java.net/16/
Oracle OpenJDK,16,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-09,No,https://jdk.java.net/16/
Oracle OpenJDK,16,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-09,No,https://jdk.java.net/16/
Oracle OpenJDK,17,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2022-03,No,https://jdk.java.net/17/
Oracle OpenJDK,17,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2022-03,No,https://jdk.java.net/17/
Oracle OpenJDK,17,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2022-03,No,https://jdk.java.net/17/
Red Hat OpenJDK,7,HotSpot,Linux,AARCH-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2020-06,Yes,
Red Hat OpenJDK,7,HotSpot,Linux,i686,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2020-06,Yes,
Red Hat OpenJDK,7,HotSpot,Linux,PPC-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2020-06,Yes,
Red Hat OpenJDK,7,HotSpot,Linux,PPC-64 LE,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2020-06,Yes,
Red Hat OpenJDK,7,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2020-06,Yes,
Red Hat OpenJDK,8,HotSpot,Linux,AARCH-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,
Red Hat OpenJDK,8,HotSpot,Linux,i686,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,
Red Hat OpenJDK,8,HotSpot,Linux,PPC-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,
Red Hat OpenJDK,8,HotSpot,Linux,PPC-64 LE,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,
Red Hat OpenJDK,8,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,
Red Hat OpenJDK,8,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,8,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,8,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,8,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,8,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2023-06,Yes,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,10,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,10,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,11,HotSpot,Linux,AARCH-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2024-10,Yes,
Red Hat OpenJDK,11,HotSpot,Linux,i686,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2024-10,Yes,
Red Hat OpenJDK,11,HotSpot,Linux,PPC-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2024-10,Yes,
Red Hat OpenJDK,11,HotSpot,Linux,PPC-64 LE,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2024-10,Yes,
Red Hat OpenJDK,11,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2024-10,Yes,
Red Hat OpenJDK,11,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2024-10,Yes,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,11,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2024-10,Yes,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,13,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,13,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,13,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,13,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,14,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,14,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,14,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,14,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,15,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,15,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,15,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
Red Hat OpenJDK,15,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://developers.redhat.com/products/openjdk/download
SAPMachine,11,HotSpot,Linux,PPC-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,Linux,PPC-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,Linux,PPC-64 LE,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,Linux,PPC-64 LE,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,11,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2024-10,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Linux,PPC-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Linux,PPC-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Linux,PPC-64 LE,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Linux,PPC-64 LE,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
SAPMachine,15,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2021-03,No,https://sap.github.io/SapMachine/
Zing,8,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Trial only,GPLv2+CPE (closed extensions),2025-03,Yes,https://www.azul.com/zing-trial-download/
Zing,8,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Trial only,GPLv2+CPE (closed extensions),2025-03,Yes,https://www.azul.com/zing-trial-download/
Zing,8,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Trial only,GPLv2+CPE (closed extensions),2025-03,Yes,https://www.azul.com/zing-trial-download/
Zing,11,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Trial only,GPLv2+CPE (closed extensions),2026-09,Yes,https://www.azul.com/zing-trial-download/
Zing,11,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Trial only,GPLv2+CPE (closed extensions),2026-09,Yes,https://www.azul.com/zing-trial-download/
Zing,11,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Trial only,GPLv2+CPE (closed extensions),2026-09,Yes,https://www.azul.com/zing-trial-download/
Zulu,6,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-12 (customers only),Yes,https://www.azul.com/downloads/zulu-community/
Zulu,6,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2021-12 (customers only),Yes,https://www.azul.com/downloads/zulu-community/
Zulu,6,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2021-12 (customers only),Yes,https://www.azul.com/downloads/zulu-community/
Zulu,7,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-07,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,7,HotSpot,macOS,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-07,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,7,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-07,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,7,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,2023-07,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,7,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2023-07,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,7,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2023-07,Yes,https://www.azul.com/downloads/zulu-community/
Zulu,8,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-03,Yes,https://www.azul.com/downloads/zulu-community/
